aid,bvid,title,category,author,duration,pubdate,view_count,danmaku,reply,favorite,coin,share,like,now_rank,his_rank,tag
116364404591440,BV16dDvBbEN2,【闪烁】Guiano「舞 feat. 理芽」4000粉感谢-即兴,宅舞,闪烁k1ra,194,1775725200,1732,1,65,136,39,1,187,0,0,宅舞
116372826757713,BV11sDpBwEuF,当爵士人第一次尝试跳宅舞是怎样的......,宅舞,76个秦洛,42,1775708508,1103,0,23,35,13,2,220,0,0,宅舞
403358061,BV1iV411T7vm,跳宅舞真的好快乐！谁懂啊！！！！,宅舞,Suki小苍兰,52,1689091943,453238,48,263,3802,139,253,40794,0,0,宅舞
115411928482488,BV1weW9zAEND,几个月前忘记补的舞舞😭,日常,雨乃哟,27,1761046618,68360,3,62,2753,106,62,4376,0,0,宅舞
116328434244435,BV1Fu97BUEkd,这个裙摆好漂亮！塔菲舞,穿搭,恬欣欣的成长日记,17,1775031164,53542,3,124,2897,193,68,4259,0,0,宅舞
116374219393952,BV1DYDWB1EBR,一顿乱跳,日常,爱吃气泡锅巴,20,1775729852,17907,6,13,1022,7,12,1574,0,0,宅舞
116352828440669,BV1peSXByEtr,哇什么情况,宅舞,食生魚片,129,1775403385,4307,0,48,65,40,4,374,0,0,宅舞
115630418170827,BV1m1UoBZEkm,摇一下,日常,小兔叽叽辣妹版,16,1764380880,114915,17,156,4196,168,323,5743,0,0,宅舞
116385694881906,BV1VPDCBTEkX,【forsent】不可以出轨哦！【kkm.ver】,宅舞,forsent正在连接--,210,1775904908,358,0,11,4,5,0,46,0,0,宅舞
116379671855332,BV1GBQwBdEox,撒库拉酱～,颜值·网红舞,奶果酱,16,1775813105,3151,71,13,203,39,7,606,0,0,宅舞
116379235713662,BV12MQFBBEFu,舞蹈生日常基本功训练,日常,呆宝儿中国舞,17,1775815200,1318,0,0,182,7,1,117,0,0,宅舞
115231841852058,BV1oiWLzjE3o,最会跳手势舞的95花之一！每个节奏都卡得好舒服！,日常,caramel香芋派,112,1758299383,83618,8,65,407,23,25,3072,0,0,宅舞
116316757298358,BV1j3XaBSE5D,上海ICG动漫展美女COS嘉宾橘子w宅舞表演 芒种,宅舞,柠檬美学影像,173,1774853089,20528,4,31,806,11,11,491,0,0,宅舞
116323786948746,BV1ZTXrBVE86,11岁小学生跳求&amp;影宅舞 自编 某盗视频的被来粘边,宅舞,猪妞初音,181,1774960490,6536,17,78,114,33,1,895,0,0,宅舞
116368649225867,BV13jDLBsEvS,我将diss前两天的大风给我吹成傻子,宅舞,絮絮子憨得不能再憨,33,1775644844,1267,0,8,134,12,1,167,0,0,宅舞
116362676541637,BV1DiDvBGEpm,4.4朝日爬台存档,宅舞,南浦尾号98991_,203,1775553815,1156,0,7,57,9,0,61,0,0,宅舞
510018894,BV1Yu411q76L,宅舞,宅舞,程雅静12356,96,1648204883,6512,1,25,158,43,8,334,0,0,宅舞
116385459995258,BV1FhDCBUEJt,如果你敢看扁我，那我就扁扁地走开(･ω･),日常,肖啾啾啾啾,16,1775901325,932,0,2,103,10,0,156,0,0,宅舞
116324911024788,BV13i9GBRE5a,【老板来间大床房】「DRESSING ROOM」- なとり.梅x兮白.ver【莫言xzili 愚人节异色限定版】,宅舞,moooy__,186,1775017800,2729,1,108,44,96,8,315,0,0,宅舞
116346419416206,BV1yfDuBhE8W,【龙冽】美颜加不了一点！痴人说梦原版编舞也来一个,宅舞,龙冽,15,1775305638,61018,1,54,6243,182,64,14953,0,0,宅舞
116381735454573,BV1o3QABAESE,这抖舞我也是第一次跳,亲子,开心妍妍的小屋,17,1775880000,43,0,0,1,0,0,3,0,0,宅舞
116018458395014,BV1htFezwELa,标记酱冠军，但是在小比赛《技巧太多》《编排太满》《状态不好》《用力过猛》《一个奖也没有》,日常,镜奈酱今天摸鱼了吗,200,1770301383,7899,0,91,149,75,23,419,0,0,宅舞
116387020344234,BV1NFDyBfEqV,【清新·湘凝】追梦女主角challenge 今天的CUTIE STREET依旧如此可爱,宅舞,清新柠水,21,1775925178,1026,0,6,38,10,1,28,0,0,宅舞
116355462333557,BV1VqSdBuEy9,看封面猜宅舞环节来了 没复习就上台但跳的意外可以,日常,柚月Yutsuki,197,1775443979,1751,0,17,84,10,1,93,0,0,宅舞
116385342560285,BV1T7DCBtELb,莲o随舞本来就该跳莲的对吧,宅舞,麻拖五,29,1775899437,736,0,14,9,2,1,54,0,0,宅舞
116369018325817,BV1SNDEBbEsw,于是！我一个人跳了这个舞！,颜值·网红舞,sannayui,21,1775650375,28498,3,81,397,239,51,3915,0,0,宅舞
116216697986640,BV1aYcyzaEWc,-原声大碟,仿妆cos,超级肥宅柚总,16,1773326221,31229,1,57,5564,49,126,7800,0,0,宅舞
116267499461335,BV1PhAAz6E65,新人初投稿！【奶油苏打与冕形灯】,宅舞,加一勺蓝莓,92,1774101474,10224,11,398,666,250,15,1756,0,0,宅舞
116383715167463,BV1pWQKBQEtK,这是我随便弄的，不喜勿喷,日常,小柠檬ASMR,16,1775874819,1680,0,4,11,4,0,44,0,0,宅舞
115746432685279,BV194BFBEEJd,被选上2025年度十大宅舞编舞师！,宅舞,初音未来的口袋,33,1766150636,121005,59,273,3505,686,80,41956,0,0,宅舞
116385208341620,BV1SRDCBwEJc,诶～帮我想个标题吧,颜值·网红舞,老子小初,15,1775897485,8078,2,32,698,39,15,1112,0,0,宅舞
115778124777295,BV1RMBUBRE2K,允慧超火韩舞3.0（自存）,日常,小佳片有约,64,1766634276,56062,3,2,3068,59,24,1211,0,0,宅舞
116329054994556,BV17h9jByED7,“全体都有！跟我一起 哒哒哒…”,日常,晓丹小仙女儿,18,1775040693,253829,53,292,10624,1409,212,22843,0,0,宅舞
116336218866281,BV1Jw9wBMEGm,最后再跳起那支舞吧｜psyborg   蜜月アン・ドゥ・トロワ爬台记录,宅舞,靠近设计变得不幸,271,1775201400,4359,0,57,326,294,39,1074,0,0,宅舞
116384973526346,BV1oPQMBVE3L,舞一段,日常,微信的大号,15,1775893862,153,0,0,0,0,0,5,0,0,宅舞
825864116,BV1hg4y157p3,宅舞,宅舞,羽生家的-噗噗,15,1683447084,6097,2,33,311,49,4,453,0,0,宅舞
116261879093355,BV1VmAHzrEAm,新年第十六发,穿搭,LowKey小衣橱,16,1774015604,17274,7,6,679,16,47,963,0,0,宅舞
116358951996396,BV1ATDcBNE5T,若我一舞定天下,国风舞蹈,浮世丶万千丶,19,1775496958,2541,0,1,64,5,1,108,0,0,宅舞
579684129,BV1c64y1V71K,宅舞,宅舞,枯燥的李舒服,67,1702553360,127,0,0,0,0,1,5,0,0,宅舞
116369488217680,BV1DHD7BfE6f,一点点简单的舞，男孩子哦,穿搭,荻秋秋秋秋,34,1775657584,10043,6,68,1557,40,190,3447,0,0,宅舞
1104427766,BV15w4m1Q77y,宅舞,舞蹈综合,陈妮娜1,66,1715520893,114,0,2,4,2,0,5,0,0,宅舞
116387657816628,BV1hqD2B3EAD,🌸春日限定｜摇摆舞💃+春骑行🚴🏻超嗨组合,舞蹈综合,萌-Monica,15,1775959800,418,0,0,0,0,0,8,0,0,宅舞
627620380,BV13t4y1e7V7,宅舞,宅舞,不知所措゜,76,1603102331,256,0,1,2,2,0,20,0,0,宅舞
115644259369439,BV19fS1BVEDw,【宅舞翻跳】奔三社畜也要跳恋爱循环！,宅舞,雷电毛更,49,1764591592,1188,0,21,30,8,0,58,0,0,宅舞
116368263480929,BV1pjDjB5EeZ,2026.3.23宅舞私教🐱pink cat舞蹈出处：みうめ开课地点：上海地区每周五会有一次团课，时间为：19.30-21.30，感兴趣欢迎私信@凡…,日常,凡凡凡茄茄酱,41,1775639299,1384,0,5,45,1,2,146,0,0,宅舞
116378044531311,BV1hvDZBGEUp,来个拼好舞,日常,涵宝豪仔,15,1775788154,1745,0,15,200,10,8,402,0,0,宅舞
636872365,BV1Mb4y1x7gg,宅舞,宅舞,账号已注销,25,1645700079,1440,0,13,28,18,2,81,0,0,宅舞
968855189,BV1rp4y1S7mw,宅舞,动画综合,管小利,60,1594564122,13,0,0,0,0,0,21,0,0,宅舞
627572129,BV14t4y1i7Ed,宅舞,宅舞,鳕鳕雪鱼,40,1603271241,246,0,0,0,1,1,12,0,0,宅舞
116036141583580,BV1zwcPzhEE3,活力满满的六花~,日常,薇薇酱努力涨粉中,16,1770571240,30976,2,282,5314,191,68,9895,0,0,宅舞
413779020,BV18V41167oB,宅舞,宅舞,沙雕保护协会女仆,39,1594820324,66,0,1,0,0,0,11,0,0,宅舞
115967271174391,BV13C6uBjEez,宅舞妹新年必跳曲！祝各位二次元、私斋、御宅族、coser、双面不粘锅、看番的、看文的、乙游人、电竞少女、日娱妹、韩娱妹、内娱妹、鲜葱新年快乐！,仿妆cos,一只乔桥鱼渔鱼,20,1769520541,288489,82,768,2762,1898,139,22799,0,0,宅舞
328827055,BV1UA411e7L4,宅舞,舞蹈综合,你是最棒的最酷的,75,1594878845,19,0,1,0,0,0,12,0,0,宅舞
1753773809,BV1Vt421c7x9,宅舞,宅舞,挽枫兮,23,1714641960,103,0,0,0,0,1,5,0,0,宅舞
627433372,BV1yt4y1v7A2,宅舞,明星舞蹈,小猫咪嘿嘿hei,32,1603000741,222,0,0,0,0,0,5,0,0,宅舞
116369521646572,BV1LVD7BNEff,樱花季当然要跳神的碎波逐流🌸！！宅舞旅行转场近景版翻跳,明星舞蹈,不是小徐x,16,1775658235,1113,0,4,40,6,0,104,0,0,宅舞
328766002,BV18A411e7gf,宅舞,宅舞,蕾姆天下第一na,32,1594517585,74,0,1,0,0,0,11,0,0,宅舞
626347479,BV16t4y1Q7Aw,宅舞,舞蹈综合,猪蹄子吃不吃,34,1594878754,19,0,0,0,0,0,11,0,0,宅舞
116389721409350,BV1DcDDBHE6y,再来一个前段时间大火的“塞雷舞”,日常,AI歌手Lily,16,1775966815,737,0,3,4,4,1,46,0,0,宅舞
372425719,BV1AZ4y1L7wn,宅舞,宅舞,账号已注销,32,1602997788,108,0,1,0,0,0,17,0,0,宅舞
116363465071181,BV1p8DeBtE4Q,mottai宅舞,宅舞,由乃重度依赖,16,1775565652,279,0,6,21,3,0,30,0,0,宅舞
583867577,BV1qz4y1D7M4,宅舞,舞蹈综合,你是最棒的最酷的,33,1594878754,20,0,1,0,0,0,11,0,0,宅舞
115589079109915,BV1sJU7BVE2p,这么可爱私密马赛！,日常,舒向晚_,46,1763749410,215,0,3,3,4,0,9,0,0,宅舞
116367105793003,BV1EaDrBgEbj,书记舞是这样跳的么,宅舞,小渔努力涨粉版,18,1775621375,7209,0,49,503,20,8,864,0,0,宅舞
116147559077336,BV17GA8zqEqo,爱爱,日常,萧萧爱耶,16,1772271346,14908,0,17,778,32,20,943,0,0,宅舞
328781746,BV1pA411e7VT,宅舞,明星舞蹈,狙n个栗子,93,1594714435,94,0,3,1,0,0,16,0,0,宅舞
540058991,BV16i4y1b7c5,宅舞,动画综合,bili_81517300383,16,1585307129,238,0,3,0,0,0,13,0,0,宅舞
575176735,BV1mz4y1T7sP,宅舞,宅舞,百变杰哥,22,1692866010,415838,306,679,6524,4134,2488,91944,0,0,宅舞
1302295867,BV1du4m1T759,宅舞,宅舞,真页啊,27,1711862041,182,0,1,1,0,0,12,0,0,宅舞
343682378,BV1U94y1S7xy,宅舞,舞蹈综合,ys余盛666,15,1658596941,103,0,0,0,0,0,8,0,0,宅舞
500034217,BV1hK411A7bg,宅舞,舞蹈综合,1112zxy,46,1603193568,22,0,1,0,0,0,13,0,0,宅舞
116225707480937,BV1YPwszyECd,感觉这个舞很适合海妖公主,仿妆cos,泠语不是冷雨,21,1773463669,81428,8,199,9405,706,300,38450,0,0,宅舞
755070301,BV1Kr4y1w7Bb,宅舞,宅舞,道格组组长aka,34,1603279525,31,0,0,0,0,0,10,0,0,宅舞
116368498231912,BV1ciDLBrEfH,宅舞｜发明可爱颂的简直是天才！失败的表情管理qwq,日常,初棠夏_,19,1775642495,1217,33,48,68,20,0,112,0,0,宅舞
116216597317462,BV18icyz8EsD,初中,日常,合集大全,16,1773385941,24065,0,11,582,2,4,688,0,0,宅舞
842535903,BV1Z54y167zS,宅舞,其他,substantiate,34,1603197680,11,0,1,0,0,0,5,0,0,宅舞
114012507342090,BV1w8AVerE4R,宅舞,日常,司波深雪的春天,25,1739692850,36,0,5,0,4,0,5,0,0,宅舞
327994695,BV1zA411474Y,宅舞,其他,刷题小王子,20,1588314606,17,0,0,1,0,0,10,0,0,宅舞
116310415513652,BV1r9XmBKEDN,♡肉肉人偶在樱花公园宅舞うに海胆！,穿搭,兔美酱BunnyMelody,22,1774756157,37085,5,49,3729,101,54,6395,0,0,宅舞
116255235250709,BV1Zhw1z1EDn,上古网红：咬人猫。宅舞文化的见证者，堪称宅舞区最高的山最长的河。,日常,佳洛的杂谈日记,300,1773914960,206340,148,1485,1120,107,138,2451,0,0,宅舞
116320179852431,BV1jpXiBZEj9,you（＝I）,野生动物,大熊舞团,25,1774915200,13012,15,41,200,62,103,1071,0,0,宅舞
116276223610504,BV15mQ9BrEvT,千盏 | BF黑羽舞团﻿﻿ | 南沙街道首届动漫节,音乐现场,新世纪晓墨仔降临,214,1774929600,4370,0,9,502,9,6,224,0,0,宅舞
116319257103335,BV1GsXeBUEj9,初代宅舞警告！这歌出的时候，你可能还没出生～,日常,早上好七七,71,1775102400,34954,113,137,2475,147,41,2741,0,0,宅舞
115796965721866,BV14SvkBXEXA,2025!!    宅舞vs抖舞    你中意哪个？！！,日常,-阿猫_,239,1767240000,1890392,1223,2270,79907,42263,5765,122363,0,0,宅舞
116345161190078,BV1gzDNBfEUU,舞蹈生日常基本功训练！,日常,呆宝儿中国舞,23,1775383200,11075,0,0,779,23,5,618,0,0,宅舞
115180386130448,BV1FAHRzxE56,【栗米粒riceX小末】元气活力互动超多的双人甜宅来了！【原创编舞】「愛なんですよ」这就是爱啊！（MILGRAM-ミルグラム-）【マヒル(CV:岡咲美保),宅舞,栗米粒rice,210,1757513266,20367,135,37,1040,96,399,533,0,0,宅舞
116390224725076,BV1HoDUBKEi2,在？看看鸟巢😍😍,日常,晒太阳的鲨鱼,17,1775974029,751,1,5,151,3,1,139,0,0,宅舞
116379957070453,BV1HEQwBzEQp,穿8cm高跟鞋挑战不眠之夜～,仿妆cos,雪野兔沢,135,1775818094,20486,2,32,1468,46,15,2557,0,0,宅舞
116265888779156,BV1TkAwzVEAV,只跳10秒的宅舞也没那么容易...,宅舞,早上好七七,26,1774077069,309527,260,37,975,61,23,10657,0,0,宅舞
1451071103,BV1bv421r7CS,史上最简单的宅舞出现了,宅舞,七分熟的渡渡鸟,141,1709184851,119777,10,185,539,95,31,877,0,0,宅舞
116010958981812,BV1iTfdBwEcu,【慕啊】不死身游戏【不完全原创编舞】,宅舞,慕啊_mua,150,1770187230,83598,18,70,3775,254,89,4580,0,0,宅舞
113571719546981,BV1TfzJYkEW9,修女大姐姐给好孩子的奖励~开祷！修女专场,仿妆cos,花间格物,96,1732967231,942780,68,135,15332,832,516,10929,0,0,宅舞
116390308616173,BV1LVDSBsET9,『南浦』ブレインロット / 脑蚀,宅舞,南浦尾号98991_,124,1775975651,322,0,8,8,9,0,32,0,0,宅舞
116328367201185,BV1N697BtESh,10套小樱生日作！可愛くてごめん！,宅舞,会变攻的西瓜,220,1775030894,131953,114,227,4830,4181,311,15931,0,0,宅舞
116380426835085,BV1aFQwBQESg,隔几个月就奖励自己跳次男的,宅舞,秋年ayase_,286,1775825496,1534,0,19,12,16,3,75,0,0,宅舞
316963653,BV1fP411s7Cp,勾指起誓❤️o(*≧▽≦)ツ,宅舞,优联酱uu,83,1691493035,579437,414,588,20516,6391,1550,37406,0,0,宅舞
115566043991614,BV1wqCBB9Epe,【sako】-金木犀-「算了，再见。」,宅舞,sako酱的向月葵,144,1763460000,5590,0,54,335,82,12,321,0,0,宅舞
116385778761782,BV1jdDkBkECc,老马失蹄2.0,宅舞,F_kona,38,1775906113,2423,0,13,182,12,3,532,0,0,宅舞
116317042576569,BV1QzXhBrEUn,双马尾中华娘激情宅舞,日常,小筱收藏家,52,1774857413,1003,0,0,17,0,1,17,0,0,宅舞
116381869676489,BV1rDQNB5E7Z,【響喜乱舞】【单双赛】【方圆LIVE红人节宅舞大赛】【2025.12.21】,宅舞,业余闲逛编外人员,255,1775846629,401,0,3,2,1,1,15,0,0,宅舞
116386265372569,BV1HeD1BsEEC,伪人也要跳宅舞吗？（2）《OPEN THE DOOR》直拍【卡皮巴拉舞团原创编舞】,宅舞,除了吃还会睡的熠灵,80,1775913683,2250,77,27,78,24,7,445,0,0,宅舞
116231914914085,BV1egwMzvE4K,宅舞翻跳|[A]ddiction,宅舞,浓玉,66,1773558324,136298,9,907,9452,881,399,28475,0,0,宅舞
116373799963502,BV1r9DWBwEJW,鱼漪的性感踏步舞,日常,霸道的宋三,100,1775724037,277,0,1,22,5,3,34,0,0,宅舞
116256409718310,BV1SjA5zUEQ7,小小甘雨摇来摇去摇摇挄摇，虽然我看不懂但大受震撼。深圳漫展自由舞台随拍,宅舞,倩兰啦,82,1773932095,105571,43,673,3973,76,1110,6774,0,0,宅舞
116381349645209,BV13HQAB4EoF,不正经系列。办公室舞起来！,MV,一点丹,95,1775838638,397,0,0,11,0,0,10,0,0,宅舞
116372809980622,BV1yxDpBhEWJ,零人认出的cosplay和令人绝望的儿童身材。//咏春❀翻跳,宅舞,天才眼镜狗茶酥稣,266,1775708381,1525,32,104,140,73,2,184,0,0,宅舞
115984232879720,BV1fJ6qBvEYU,太好了❗️这支舞只有四个动作❗️I Can’t Wait,宅舞,语汐Yuxi的小世界,33,1769779086,8126,0,22,277,25,51,426,0,0,宅舞
114397192129559,BV1CvL7zjE9b,【真曈】古早小女仆金曲❤First Kiss!,宅舞,真曈,86,1745575200,4601,0,55,195,60,29,257,0,0,宅舞
116148918030361,BV1MrAezPEVS,在禁日语的环境下ll妹为了爬台用上了ai,宅舞,US-x,247,1772292842,2343,0,15,97,7,5,163,0,0,宅舞
116074326529896,BV1BpZxB1Etc,【百人宅舞】神的随波逐流【2026宅舞新春会】,宅舞,地球宅舞部,261,1771162200,1091766,7100,3000,37354,19817,3221,144951,0,0,宅舞
114901867565870,BV1Bi8FzXEJ3,【徐娇】胭脂～我不是宅舞天才吗～,宅舞,海獭娇娇娇,164,1753263644,2299568,523,2123,7606,20954,1703,113143,0,0,宅舞
116390593825285,BV19ZDQBwEyF,【棋】淑女好逑｜我あ愛メデン,日常,GEM棋云,181,1775979546,22,0,1,3,5,1,8,0,0,宅舞
116203041331426,BV1QkPZzCERL,【补档】丰饶,搞笑,潮辰簪于橘井,38,1773118192,314213,116,884,31695,1164,4109,31736,0,0,宅舞
116137425633927,BV13mAkzwEtv,淑女好逑,宅舞,水也原,42,1772154000,31075,4,160,1181,234,48,4546,0,0,宅舞
115990507559044,BV1ck6JBoE9y,【即兴全网首编】说谎的马卡龙/うそつきマカロン（BY： 暴飲暴食P）,宅舞,严喻-言雨,170,1769874932,22207,21,100,1332,283,99,2703,0,0,宅舞
116389906026950,BV18xDSBjEFf,【小值】いかないで/别走  生日作,宅舞,名井值域,102,1775969240,93,0,13,4,12,1,19,0,0,宅舞
115900011251245,BV13xkwBaEhd,【伊午】*为你施加「冬の魔法」*   -Aogumo 【原创编舞】,宅舞,伊呀伊呀午,190,1768536300,44883,39,312,2906,1067,157,4420,0,0,宅舞
116352274665728,BV1RMSDBXEAe,【这么可爱真是抱歉】Chu～^o^ 突然发现路灯下好看随便跳跳,日常,今早又白起了aa,76,1775394976,1071,0,10,132,6,2,128,0,0,宅舞
115898870464909,BV1PEkcBEEmg,東京フラッシュ…算宅舞吗,宅舞,狗不梨饺子,23,1768476569,418336,58,509,11896,1869,605,56007,0,0,宅舞
116179200907134,BV1uAPHzvEnf,【宅舞+wota艺】我说不清楚了你自己进来看吧！//交流障碍星人//要素过多orz,宅舞,天才眼镜狗茶酥稣,213,1772776800,70853,14,554,1728,1462,329,3376,0,0,宅舞
115469826725249,BV16D1uBuENq,终于在学校里more！jump！more！,校园学习,临寒遥遥,191,1761930022,31413,1,25,179,20,3,419,0,0,宅舞
116352492898130,BV1hVSDBnEti,【鱼肉肉】重音teto入侵大脑Σo⩊O,仿妆cos,鱼肉肉pabo,79,1775398317,1119417,360,564,36084,6470,1035,106436,0,0,宅舞
116307227969171,BV1pQXLBEEXE,Darling Dance💓随缘乱跳,宅舞,索句,98,1774707618,6203,11,21,524,29,5,507,0,0,宅舞
115762974949528,BV1CSBsBzEUN,【阿尔凡】teto大夫烂手回冬 イガク/医学 2025.ver,宅舞,阿尔凡Alfan,121,1766403362,39242,107,70,3927,234,29,4927,0,0,宅舞
116346872403939,BV1RkDuBGE4j,【安凉】happy endじゃ愛せない♪/kakumi.ver,宅舞,疲惫的安凉_128,128,1775313000,1418,0,59,80,47,7,161,0,0,宅舞
116324223156366,BV11qXCBhETa,徐明浩女团舞cha~「CatchCatch」260331,娱乐粉丝创作,我推的FU_君,72,1774967043,14640,53,83,397,333,34,2913,0,0,宅舞
116376433858692,BV1v1DoB1Eyx,【2026BDF广西赛区】审核,日常,蛋炒水果蛋,179,1775763646,384,0,10,1,0,5,26,0,0,宅舞
116385694877434,BV1GPDCBTERW,【Tomato】春天就是要跳宣告春天！~(˶╹ꇴ╹˶)~,宅舞,TOMATO桑的小番茄,85,1775905274,122,0,1,2,1,0,23,0,0,宅舞
115339316693288,BV1pZxqzbEWN,街舞社面试不让跳kpop于是跳了宅舞belike,宅舞,云宿圆周不匀速,125,1759938353,1139436,52,758,4466,772,287,82908,0,0,宅舞
116260385918722,BV1cwAEz1En2,【野餐】微笑^^调查队☆｜点击即看粉色小弹簧的碎碎念直拍,宅舞,野餐slu2pcekry,257,1773993600,21916,4,214,1037,282,57,4598,0,0,宅舞
116352845223171,BV1HzSXB3EJh,【首次尝试原创编舞斩获双冠军】施魅者ファシネイター原创编舞-画画哪有不疯的,宅舞,圣水母十字,205,1775403542,1234,0,16,41,42,12,99,0,0,宅舞
116346822073094,BV1X2DuBzEw8,【火锅】说吧（爬台比赛存档）【原创编舞】,宅舞,hot_pot火锅-,241,1775318400,827,0,11,45,9,2,87,0,0,宅舞
116383245403905,BV1ATQTBpE5w,跳一万遍Calc.能否回到那个夏天,宅舞,芙芙兔ovo,89,1775887800,780,0,4,78,7,0,76,0,0,宅舞
116377977360732,BV1ZNDfBDEN2,小狗还有猫咪 长辈还有老师 都看不出我的心事,宅舞,夏初心CHUXIN,62,1775787109,841,0,1,23,8,0,36,0,0,宅舞
116352442435325,BV11WSDBkEpw,【乐吃】春裏々·2026超会议||投稿三周年,宅舞,乐乐乐乐乐乐乐吃,211,1775397653,1296,26,76,79,73,3,221,0,0,宅舞
116347359005708,BV1eZDMBVEy2,清明节一个极丑的莉莉,宅舞,-_谷雨yu_-,33,1775319834,1310,1,14,69,5,2,102,0,0,宅舞
116221596999354,BV1n1cSzfEne,社畜下班了也要跳新宝岛,舞蹈综合,树春拓田,103,1773401215,1605053,339,2217,46707,7878,3545,179300,0,25,宅舞
116334306331824,BV147XZBrEtH,【原创编舞】少女A,宅舞,祈鸳-,223,1775136495,1604,1,15,69,18,2,137,0,0,宅舞
115977018868809,BV1NF6cByEgw,【原创编舞】I Can&#x27;t Wait 💕-GUMI【草×千野】,宅舞,小草不草kikokiko,96,1769767200,16646,16,87,834,262,228,1359,0,0,宅舞
116027132281438,BV1KYFnzHEhx,【西柚韩舞社】视频加载中，速速查收惊喜！,日常,舟舟美舞,79,1770433780,1047,2,1,48,0,1,8,0,0,宅舞
1006419942,BV1Vx4y1s7UJ,【原创编舞】佩佩舞！✨一起跳！✨全曲宅舞 - Mystic Light Quest【明日方舟】,宅舞,小鬼卡比,207,1723212835,2160257,1603,3435,40484,62361,27448,154680,0,58,宅舞
116362827530950,BV1MZDeBuEX6,只限一次哦..艾玛,绘画,IceDream夢,60,1775556057,23733,3,174,2184,72,269,3715,0,0,宅舞
114342951387360,BV13cowYgE7R,【石子】反乌托邦【15岁生日作】【原创编舞】,宅舞,石子er_,153,1744776000,196892,3265,788,8101,3214,498,23898,0,0,宅舞
116341017154969,BV1Ff9gBwEzK,【西×27】告白日和、です！,宅舞,煎饼西子,72,1775817000,68,0,0,2,6,2,5,0,0,宅舞
116225472463896,BV1BawszsEWk,～～,日常,萝莉啰娑,16,1773460156,23835,7,29,2131,78,82,3268,0,0,宅舞
116041124415310,BV11wcgzREsV,AOA短裙全网合集翻跳！原版+编舞 爽跳到底！,明星舞蹈,加麻加辣麻辣拌,179,1770647789,51064,6,49,2369,328,223,2146,0,0,宅舞
116385074123891,BV1dkDCBgEPM,舞蹈,舞蹈综合,原来是春哥啊,17,1775895448,20,0,0,2,0,0,1,0,0,宅舞
115201290536674,BV1cNHfz6EU6,【须须|重置】红修女❤️‍🔥傲慢扭胯舞,明星舞蹈,小须须_Arcana,95,1757840400,78362,5,57,8783,465,176,9625,0,0,宅舞
115848589088104,BV1eyqPBbE9o,超长超长超长捣蒜舞,仿妆cos,性感小苏ovo,80,1767709416,333937,36,272,13440,441,304,12253,0,0,宅舞
116230723734539,BV14EwKzHEQ1,【知堇】Shadow Shadow,宅舞,-知堇-,141,1774000800,534,0,17,9,26,3,38,0,0,宅舞
116363364404431,BV1hMDeBkEmr,起猛了，2026还能看到金丝雀初音跳极乐净土,宅舞,你们不要吃包纸,212,1775564741,262,0,4,18,0,1,19,0,0,宅舞
116006345315580,BV1sSFLzNETu,【啊柠】地平线｜将心愿抛上云天就会实现吧～,宅舞,CITRON啊柠,185,1770116627,6358,112,65,354,65,38,456,0,0,宅舞
116295316014627,BV1a8XsBWEVw,【小涎】我才不是你们的妈妈!ウィマーマ・サーガ/羽衣妈妈・物语,宅舞,小涎XIAN,33,1774612800,2812,73,12,63,23,3,134,0,0,宅舞
116372558386244,BV19UDpB1E7B,【小熊叽】Russian Roulette 宅舞 舞蹈翻跳,日常,来点深海酱,213,1775901600,1232,0,1,81,1,0,63,0,0,宅舞
116227787719785,BV1xwwtzkEcG,【小烧鱼】这就是九岁女孩的舞感吗,舞蹈综合,可爱妹妹聚集地,32,1773495415,19466,2,57,1679,45,139,2487,0,0,宅舞
116253825961187,BV1jCw6zAEMS,挑战全网第一个翻跳！,仿妆cos,姜生花_,39,1773892911,711667,528,1058,15173,9329,1941,83441,0,0,宅舞
116323384298200,BV1QJXrBNEji,【Hatumi】† 像神一样呐 †,宅舞,Kakumimimi,203,1774972800,107569,73,207,2288,1168,139,4835,0,0,宅舞
320602506,BV1Zw411m7at,【みこ】すきっちゅーの！（喜欢你啾！）／HoneyWorks【原创振付】,宅舞,七河みこ,176,1693904400,397507,106,346,16332,4195,5292,12917,0,0,宅舞
115852213033075,BV1cqqMBDEDw,又打我？怎么每次都打我？,日常,初夏女神ol,49,1767764769,19067,0,2,303,6,5,129,0,0,宅舞
116346385924278,BV1TdDuBeEnc,夏天就是会脸红啊&gt;///&lt;,颜值·网红舞,萌爱moi,17,1775305181,16559,10,42,982,74,28,2945,0,0,宅舞
116389973071978,BV13JDSBnE18,鹈鹕驾驶员-依赖摇（抽风期整活）完整版V2.0,网络游戏,RUBBER-IMPERIUM,46,1775970168,583,0,13,19,15,1,39,0,0,宅舞
1106315121,BV1Tw4m1k7AZ,【柚子酱】主播女孩重度依赖《INTERNET OVERDOSE》参上！,舞蹈教程,干物柚子酱,131,1722325440,525870,274,268,24987,4205,3073,35816,0,0,宅舞
115353946425392,BV1rm4xz8EvL,【药屋三连】生活不易 猫猫卖艺,宅舞,星野小狸owo,299,1760161641,100025,38,42,3744,413,46,4914,0,0,宅舞
114119780864566,BV1fp91YAEse,【足太Penta】心灵感应【原创编舞】,宅舞,足太姬,145,1741330405,471576,128,353,23524,6122,3391,29278,0,0,宅舞
